,URL,TITLE,DATE,START_TIME,LOCATION,DESCRIPTION
68,https://datascience.ucsd.edu/events/yusu-wang-topological-and-geometric-methods-for-graph-analysis/,Topological and Geometric Methods Seminar,"April 4, 2019",2020-02-07 14:00:00,"Computer Science and Engineering Building, Ro","Yusu Wang: Topological and Geometric Methods for Graph Analysis
When: Thursday, April 4 | 2 – 3:30 pm
Where: Computer Science and Engineering Building, Room, 1202
Abstract: In recent years, topological and geometric data analysis (TGDA) has emerged as a new and promising field for processing, analyzing and understanding complex data. Indeed, geometry and topology form natural platforms for data analysis, with geometry describing the “shape” and “structure” behind data; and topology characterizing/summarizing both the domain where data are sampled from, as well as functions and maps associated to them.
In this talk, I will show how topological and geometric ideas can be used to analyze graph data, which occurs ubiquitously across science and engineering. Graphs could be geometric in nature, such as road networks in GIS, or relational and abstract, such as protein-protein interaction networks. I will particularly focus on the reconstruction of hidden geometric graphs from noisy data, as well as graph matching and classification. I will discuss the motivating applications, algorithm development, and theoretical guarantees for these methods. Through these topics, I aim to illustrate the important role that geometric and topological ideas can play in data analysis.
Short bio: Wang is a professor of Computer Science and Engineering Department at Ohio State University, and Faculty co-Lead for the Foundations CoP at Translational Data Analytics Institute at OSU. She obtained her Ph.D. from Duke University, where she received the Best Ph.D. Dissertation Award at the Computer Science Department in 2004. Before joining OSU, she was a postdoctoral fellow at Stanford University. She primarily works in the fields of  computational geometry, and computational and applied topology. Her work lies at the intersection of computer science (especially algorithms) and applied mathematics (especially applied topology, discrete and combinatorial geometry)."
69,https://datascience.ucsd.edu/events/samet-oymak-overparameterization-without-overfitting-from-compressed-sensing-to-deep-learning/,Overparameterization without Overfitting,"April 1, 2019",2020-02-07 14:00:00,,"Title: Samet Oymak: Overparameterization without Overfitting: From Compressed Sensing to Deep Learning
Agenda: April 1, 2 – 3:30 pm, Computer Science and Engineering Building. Room, 1202
Abstract: Modern machine learning models such as deep networks typically contain more parameters than training data. While this overparameterization results in ill-posed problems, these models often perform well in practice and are successfully deployed in data-driven applications. In this talk, I will present theoretical results demystifying this success by focusing on two class of problems.
In the first class of problems we avoid overfitting by using a model prior, such as sparsity, to narrow down the search space of the algorithm by using a proper regularization. For these problems, we introduce a general framework to quantify the benefit of prior knowledge in terms of problem geometry. This leads to a remarkably accurate characterization of the algorithmic behavior including estimation error, rate of convergence, and sample complexity.
The second class of problems typically arise in deep learning and require no explicit regularization. While neural networks have the capacity to overfit any dataset including noise, somewhat paradoxically, they continue to predict well on unseen test data.
Toward explaining this phenomena, we show that, neural networks trained by the gradient descent algorithm (1) are provably robust to noise/corruption on a constant fraction of the labels and (2) provably generalize to test data despite overparameterization.
Short Bio: Oymak is an assistant professor Department of Electrical and Computer Engineering and a cooperating faculty in the Department of Computer Science at UC Riverside. He received his MS and Ph.D. degrees from California Institute of Technology, where he was awarded the Wilts Prize for the best thesis in Electrical Engineering. Before joining UCR, he spent time at Google and financial industry, and prior to that he was a fellow at the Simons Institute and a postdoctoral scholar at UC Berkeley. His research explores the mathematical foundations of data science and machine learning by using tools from optimization and statistics. His research interests include mathematical optimization, reinforcement learning, deep learning theory, and high-dimensional problems."
70,https://datascience.ucsd.edu/events/jupyters-phenomenal-growth-whats-next-for-san-diego/,The latest hot thing in data science: Jupyter Notebook,"March 20, 2019",2020-02-07 17:30:00,"The Auditorium, SDSC","Meet a key leader in the data science software programming world, with Project Jupyter, at a Jupyter Notebook Meetup being held at UC San Diego on Wednesday night, March 20. Featured speaker will be Carol Naslund Willing, a core developer and steering committee member of Project Jupyter. Willing is also a fellow of the Python Software Foundation, and a developer at Willing Consulting. She has an engineering degree from Duke University and a master’s in management from MIT, and has been developing software and electronics for more than 20 years. The event is co-sponsored by Halıcıoğlu Data Science Institute.

Jupyter Notebook has become a standard in Data Science as well as in science and education over the past five years. In 2017, Project Jupyter received the ACM Software System Award for Jupyter, a broad collaborative developing open source tools to enable more powerful and effective interactive computing. One of the key components of Jupyter is its language-agnostic design, an open source tool designed for utility of accessibility interactive computing across dozens of programming languages. The web application allows people to create and share documents containing live code, equations, visualizations and narrative text. Uses include: data cleaning and transformation, numerical simulation, statistical modeling, data visualization, machine learning, and more. https://jupyter.org/. 

The event will feature an overview of San Diego’s history with Project Jupyter and its rapid growth. The newest updates will be featured the annual Jupyter team meeting held in mid-March  before the meetup, focusing on the subjects of JupyterHub, Binder, JupyterLab, and visualizations. The event starts at 5:30 pm with pizza and networking, followed by the presentation at 6 pm/
Event co-sponsors HDSI (http://datascience.ucsd.edu/) and the SDSC Data Science Hub (https://datascience.sdsc.edu/). WHERE: San Diego Supercomputer Center, 10100 Hopkins Dr · La Jolla, CA
Add to calendar. Parking at Hopkins Parking Structure, permits required. Take south/east corner elevator to ground floor, north on Hopkins Drive. SDSC Auditorium on your left."
71,https://datascience.ucsd.edu/events/jason-lee-on-the-foundations-of-deep-learning/,Jason Lee: On the Foundations of Deep Learning,"March 20, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Title: On the Foundations of Deep Learning: SGD, Overparametrization, and Generalization
Abstract: Deep Learning has had phenomenal empirical successes in many domains including computer vision, natural language processing, and speech recognition. To consolidate and boost the empirical success, we need to develop a more systematic and deeper understanding of the elusive principles of deep learning.
In this talk, I will provide analysis of several elements of deep learning including non-convex optimization, overparametrization, and generalization error. First, we show that gradient descent and many other algorithms are guaranteed to converge to a local minimizer of the loss. For several interesting problems including the matrix completion problem, this guarantees that we converge to a global minimum. Then we will show that gradient descent converges to a global minimizer for deep overparametrized networks. Finally, we analyze the generalization error by showing that a subtle combination of SGD, logistic loss, and architecture combine to promote large margin classifiers, which are guaranteed to have low generalization error. Together, these results show that on overparametrized deep networks SGD finds solution of both low train and test error.
Short Bio: Jason Lee is an assistant professor in Data Sciences and Operations at the University of Southern California. Prior to that, he was a postdoctoral researcher at UC Berkeley working with Michael Jordan. Jason received his PhD at Stanford University advised by Trevor Hastie and Jonathan Taylor. His research interests are in statistics, machine learning, and optimization. Lately, he has worked on the foundations of deep learning, non-convex optimization algorithm, and adaptive statistical inference. He has received a Sloan Research Fellowship in 2019 and NIPS Best Student Paper Award for his work."
72,https://datascience.ucsd.edu/events/public-interest-lecture-series-renee-diresta/,Renée DiResta: Computational Propaganda Expert,"March 20, 2019",2020-02-07 11:00:00,"The Auditorium, SDSC","Director of Research at New Knowledge Renée DiResta comes to HDSI to discuss her research and investigation on the spread of malign narratives across social networks and how she assists policymakers in understanding and responding to the problem.
She has advised Congress, the State Department, and other academic, civic, and business organizations, and has studied disinformation and computational propaganda in the context of pseudoscience conspiracies, terrorism, and state-sponsored information warfare. Renée has led an investigation for the Senate Intelligence Committee about ussian interference in U.S. elections and is the author of The Hardware Startup: Building your Product, Business, and Brand, published by O’Reilly Media.
She is a Mozilla Fellow in Media, Misinformation and Trust and holds degrees in Computer Science and Political Science from the Honors College at SUNY Stony Brook. She is a 2017 Presidential Leadership Scholar, a Staff Associate at the Columbia University Data Science Institute, a Harvard Berkman-Klein Center affiliate, and is a Founding Advisor to the Center for Humane Technology."
73,https://datascience.ucsd.edu/events/dominik-moritz/,Dominik Moritz: Visualization for People + Systems,"March 14, 2019",2020-02-07 14:00:00,"UCSD, CSB 003","Abstract:
Making sense of large and complex data requires methods that integrate human judgment and domain expertise with modern data processing systems. To meet this challenge, my work combines methods from visualization, data management, human-computer interaction, and programming languages to enable more effective and more scalable methods for interactive data analysis and communication.
More specifically, my research investigates automatic reasoning over domain-specific representations of visualization and analysis workflows, in order to produce both improved human-centered designs and system performance optimizations. My work on Vega-Lite provides a high-level declarative language for rapidly creating interactive visualizations. Vega-Lite can serve as a convenient representation for tools that generate visualizations. To create effective designs, these tools must also consider perceptual principles of design. My work on Draco provides a formal model of visual encodings, a knowledge base to reason about visualization design decisions, and methods to learn design rules from experiments. Draco can formally reason over the visualization design space to recommend appropriate designs but its applications go far beyond. Draco makes theoretical design knowledge a shared resource that can be extended, tested, and systematically discussed in the research community. The Falcon and Pangloss systems enable scalable interaction and exploration of large data volumes by making principled trade-offs among people’s latency tolerance, precomputation, and approximation of computations.
A recurring strategy across these projects is to leverage an understanding of people’s tasks and capabilities to inform system design and optimization.
Bio:
Dominik Moritz is a Computer Science PhD candidate at the University of Washington. He works with Jeffrey Heer and Bill Howe in the Interactive Data Lab and the Database Group. Dominik’s research develops scalable interactive systems for visualization and analysis. His systems have won awards at premier academic venues and are available as open source projects with significant adoption by the Python and JavaScript data science communities."
74,https://datascience.ucsd.edu/events/soledad-villar-classification-aware-dimensionality-reduction-and-genetic-marker-selection/,Soledad Villar: Classification-aware dimensionality reduction and genetic marker selection,"March 13, 2019",2020-02-07 14:00:00,"UCSD, CSE 1242","Abstract: Classification and dimensionality reduction are two fundamental problems in mathematical data science. Given labeled points in a high-dimensional vector space, we seek a projection onto a low dimensional subspace that maintains the classification structure of the data. Taking inspiration from large margin nearest neighbor classification, this work introduces SqueezeFit, a semidefinite relaxation of this problem. Unlike its predecessors, this relaxation is amenable to theoretical analysis, allowing us to provably recover a planted projection operator from the data. An ongoing collaboration considers a linear program version of SqueezeFit that identifies the markers in genetic data that preserve the classification structure of single-cell RNA sequencing data.
Short Bio: Soledad Villar is a Moore-Sloan Research Fellow at the NYU Center for Data Science. She is also currently affiliated to the Courant Institute of Mathematical Sciences and the Simons Collaboration Algorithms and Geometry. In 2017 Soledad received her PhD in Mathematics from the University of Texas at Austin and spent the following fall as a research fellow at University of California at Berkeley. Her research is in mathematical data science. She uses optimization, statistics, machine learning, applied harmonic analysis and geometric tools to address fundamental mathematical questions that arise from data-related problems in scientific applications. Before coming to the U.S., Soledad conducted her undergraduate and masters studies in her home country, Uruguay."
75,https://datascience.ucsd.edu/events/andrej-risteski-better-understanding-of-modern-paradigms-in-probabilistic-models/,Andrej Risteski: Better understanding of modern paradigms in probabilistic models,"March 12, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Abstract: In recent years, one of the areas of machine learning that has seen the most exciting progress is unsupervised learning, namely learning in the absence of labels or annotation. An integral part of these advances have been complex probabilistic models for high-dimensional data, capturing different types of intricate latent structure. As a consequence, a lot of statistical and algorithmic issues have emerged, stemming from all major aspects of probabilistic models: representation (expressivity and interpretability of the model), learning (fitting a model from raw data) and inference (probabilistic queries and sampling from a known model). A common theme is that the models that are used in practice are often intractable in the worst-case (either computationally or statistically), yet even simple algorithms are, to borrow from Wigner, unreasonably effective in practice. It thus behooves us to ask why this happens. I will showcase some of my research addressing this question, in the context of (i) computationally efficient inference using Langevin dynamics in the presence of multimodality; (ii) statistical guarantees for learning distributions using GANs (Generative Adversarial Networks); and (iii) explaining surprising properties of vector representations of words (word embeddings).

Short Bio: Andrej Risteski holds a joint position as the Norbert Wiener Fellow at the Institute for Data Science and Statistics (IDSS) and an Instructor of Applied Mathematics at MIT. Before MIT, he was a PhD student in the Computer Science Department at Princeton University, working under the advisement of Sanjeev Arora.  Prior to that he received his B.S.E. degree at Princeton University as well. His work lies in the intersection of machine learning and theoretical computer science. The broad goal of his research is theoretically understanding statistical and algorithmic phenomena and problems arising in modern machine learning."
76,https://datascience.ucsd.edu/events/jelani-nelson-sketching-algorithms/,Jelani Nelson: Sketching Algorithms,"March 7, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Title: Sketching algorithms
Abstract: A “sketch” is a data structure supporting some pre-specified set of queries and updates to a database while consuming space substantially (often exponentially) less than the information theoretic minimum required to store everything seen. Thus sketching can be seen as some form of functional compression. The advantages of sketching include reduced memory consumption, faster algorithms, and reduced bandwidth requirements in distributed computing environments. Sketching has been a core technique in several domains, including processing massive data streams with low memory footprint, ‘compressed sensing’ for lossy compression of signals with few linear measurements, and dimensionality reduction or ‘random projection’ methods for speedups in large-scale linear algebra algorithms, and high-dimensional computational geometry.
This talk will provide a glimpse into some recent progress on core problems in the theory of sketching algorithms.
Short Bio: Jelani Nelson is Associate Professor of Computer Science and John L. Loeb Associate Professor of Engineering and Applied Sciences at Harvard. His main research interest is in algorithm design and analysis, with focus on streaming algorithms, dimensionality reduction, compressed sensing, and randomized linear algebra algorithms. He completed his Ph.D. in computer science at MIT in 2011, receiving the George M. Sprowls Award for best computer science doctoral dissertations at MIT. He is the recipient of an NSF CAREER Award, ONR Young Investigator Award, Sloan Fellowship, and Presidential Early Career Award for Scientists and Engineers (PECASE)."
77,https://datascience.ucsd.edu/events/yash-deshpande-matrix-estimation-beyond-pca-insights-from-statistical-physics/,Yash Deshpande: Matrix estimation beyond PCA: insights from statistical physics,"March 5, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Abstract: Estimating low-rank matrices using principal components analysis (PCA) is ubiquitous in data analysis workflows throughout science and engineering. Somewhat surprisingly, simple variants of PCA that incorporate structure, side information, or model flexibility face significant information-theoretic and computational challenges. Crucially, we do not understand whether we can incorporate structure in matrix estimation reliably and efficiently using low-complexity algorithms.
I will illustrate how we can overcome these challenges using tools and insights from the theory of mean field spin glasses in statistical physics. As concrete examples, I use two special cases of matrix estimation: the hidden clique problem and stochastic block models. In their context, I will show how these tools yield state-of-the-art low complexity algorithms for inference. I also demonstrate how they uncover new information-theoretic and computational threshold phenomena.
Short Bio: Yash Deshpande received a B.Tech in Electrical Engineering from the Indian Institute of Technology, Bombay in 2011, and an MS and Ph.D in Electrical Engineering in 2016 from Stanford University. He is presently a Schramm fellow at the Department of Mathematics, MIT and Microsoft Research, New England. His research interests are broadly in statistical inference, machine learning, and applied probability."
78,https://datascience.ucsd.edu/events/hdsi-special-talk-feng-ruan/,Feng Ruan: Adapting Maximum Likelihood Theory to Modern Applications,"March 4, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Title: Adapting Maximum Likelihood Theory to Modern Applications
Abstract: Maximum likelihood estimation (MLE) is influential because it can be easily applied to generate optimal, statistically efficient procedures for broad classes of estimation problems. Nonetheless, the theory does not apply to modern settings—such as problems with computational, communication, or privacy considerations—where our estimators have resource constraints. In this talk, I will introduce a modern maximum likelihood theory  that addresses these issues, focusing specifically on procedures that must be computationally efficient or
privacy-preserving. To do so, I first derive analogues of Fisher information for these applications, which  allows a precise characterization of tradeoffs between statistical efficiency, privacy, and computation. To complete the development, I also describe a recipe that generates optimal statistical procedures  (analogues of the MLE) in the new settings, showing how to achieve the new Fisher information lower bounds.
Short Bio: Feng Ruan is a fifth year Ph.D. student in the Department of Statistics at Stanford University, advised by Prof. John Duchi.  He is broadly interested in developing theory and algorithms for inference under resource constraints, for stochastic convex and nonconvex optimization, and for high dimensional statistics. He is a recipient of the E.K. Potter Stanford Graduate Fellowship from Stanford University."
79,https://datascience.ucsd.edu/events/mini-symposium-security-and-privacy-at-the-edge-challenges-and-future-directions/,Security and Privacy: Challenges and Directions,"February 28, 2019",All Day,"UCSD, The Village Building 2, Room 2-B and 2-","The rise of the Internet of Things is pushing computation to the edge. This introduces significant challenges that will affect every aspect of computing systems, from programmability, to reliability, to security and privacy. How do we build applications and systems that span across many heterogeneous devices? How can we ensure that computations run securely at the edge and preserve the data privacy? How do we manage resources among multiple distrusting parties? Do the new cyber-physical systems change our notion of trust and privacy expectations? What are the basic expectations of human behavior, machine responses that would be considered moral versus mores and anathemas of the emerging society? How can our policy frameworks adjust to incorporate these expectations?
This day and half symposium seeks to identify technical challenges, promising research vectors at the intersection of edge computing, with focus on system security, privacy, programming languages, and public policy. The symposium will include device/system demonstrations for the participants to explore new platforms for development, deployment, and experimentation in their research."
80,https://datascience.ucsd.edu/events/subhabrata-sen-network-data-modeling-and-statistical-analysis/,Subhabrata Sen: Modeling & Statistical Analysis,"February 21, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Title: Network data: Modeling and Statistical Analysis
Abstract: Network data arises frequently in modern scientific applications. These networks often exhibit specific characteristics like edge sparsity, heavy-tailed degree distribution etc. Some broad challenges arising in the analysis of such datasets include (i) developing flexible, interpretable models for networks, (ii) provably recovering latent structure from such data, and (iii) testing for goodness of fit. In this talk, we will discuss recent progress in addressing very specific instantiations of these challenges. In particular, we will
Short Bio: Subhabrata Sen is a Schramm Postdoctoral Fellow at the Department of Mathematics, Massachusetts Institute of Technology, and Microsoft Research (New England). He completed his Ph.D. in 2017 from the Department of Statistics, Stanford University, where he was advised jointly by Prof. Amir Dembo and Prof. Andrea Montanari. He was awarded the “Probability Dissertation Award” for his thesis “Optimization, Random Graphs, and Spin Glasses”. Subhabrata’s research interests include random graphs, structured detection, and combinatorial optimization."
81,https://datascience.ucsd.edu/events/gal-mishne/,Gal Mishne: From Local Neighborhoods to Global Embeddings: Unveiling Structure in High-Dimensional Data,"February 19, 2019",2020-02-07 14:00:00,"UCSD, CSE 1202","Title: From local neighborhoods to global embeddings: unveiling structure in high-dimensional data
Abstract: Modern technological developments have enabled the acquisition and storage of increasingly large-scale, high-resolution, and high-dimensional data in many fields. Yet in domains such as biomedical data, the complexity of these datasets and the unavailability of ground truth pose significant challenges for data analysis and modeling. In this talk, I present new unsupervised geometric approaches for extracting structure from large-scale high-dimensional data. By looking deep within the spectrum of the graph-Laplacian, we define a new robust measure, the Spectral Embedding Norm, to separate clusters from background, and demonstrate its application to both outlier detection and data visualization. This measure further motivates a new greedy approach based on Local Spectral Viewpoints for identifying overlapping high-dimensional clusters while disregarding noisy clutter. We demonstrate our approach on two-photon calcium imaging data, successfully extracting hundreds of individual neurons. Finally, to address the computational complexity of constructing graphs from large-scale data, we present a new randomized near-neighbor graph construction. Compared to the traditional k-nearest neighbor graph, using our near-neighbor graph for spectral clustering on datasets of a few million points is two orders of magnitude faster and more memory-efficient, while achieving similar clustering accuracy.
Joint work with Ronald Coifman, Jackie Schiller, Maria Lavzin, Xiuyuan Cheng, George Linderman, Ariel Jaffe, Yuval Kluger and Stefan Steinerberger.
Short Bio: Gal Mishne is a Gibbs Assistant Professor in the Applied Mathematics program at Yale University, working with Ronald Coifman. She received her Ph.D. in Electrical Engineering in 2017 from the Technion, under the supervision of Israel Cohen. She holds B.Sc. degrees (summa cum laude) in Electrical Engineering and Physics from the Technion, and upon graduation worked as an image processing engineer for several years. Gal is a 2017 Rising Star in EECS and Emerging Scholar in Science."
82,https://datascience.ucsd.edu/events/colloquium-marilyn-wolf/,Colloquium: Marilyn Wolf,"February 19, 2019",2020-02-07 11:00:00,"SDSC, The Auditorium","Abstract: Machine learning (ML) methods have exploded in the past half-dozen years and is being applied to a huge range of problems in many areas. Initial results relied on server-oriented computations, but many applications will require deploying aspects of machine learning throughout the network hierarchy. Several factors motivate the development of Edge Intelligence architectures and algorithms: network bandwidth, power consumption, latency, privacy, etc. This talk will start the motivation for edge intelligence with several examples from manufacturing and health care and outline some important problems.
Bio: Marilyn Wolf is Farmer Distinguished Chair in Embedded Computing Systems and GRA Eminent Scholar at the Georgia Institute of Technology.  She received her BS, MS, and PhD in electrical engineering from Stanford University.  She was with AT&T Bell Laboratories from 1984 to 1989 and was on the faculty of Princeton University from 1989 to 2007.  Her research interests include cyber-physical systems, Internet-of-Things, embedded computing, embedded computer vision, and VLSI systems. She has received the ASEE Terman Award and IEEE Circuits and Systems Society Education Award. She is a Fellow of the IEEE and ACM."
83,https://datascience.ucsd.edu/events/mini-symposium-data-driven-exploration-of-genome-instability/,Data Driven Exploration of Genome Instability,"February 19, 2019",All Day,SDSC,"Paul Mischel and Vineet Bafna will be speaking about Data Driven Exploration of Genome Instability on Feb. 19, 2019 at the San Diego Supercomputer Center."
84,https://datascience.ucsd.edu/events/mini-symposium-workshop-on-the-ethics-and-policy-implications-of-algorithms-and-big-data/,Policy Implications: Algorithms and Big Data,"February 15, 2019",All Day,TBD,"Mini Symposium: Workshop on the Ethics and Policy Implications of Algorithms and Big Data
The workshop will address the rise of Big Data; the combination of the production and retrieval of large amounts of digital information with powerful algorithms on a hardware platform of ever-increasing capacity. It will gather social and computer scientists, activists, and practitioners interested in the ethics and policy implications of this technological revolution. We will survey the achievements, promises and technical challenges of Big Data, its effects on social inequalities and democracy, the cultural shift it is generating in the way we value knowledge, create art and conduct science, and the ways we may control it and influence its progress."
85,https://datascience.ucsd.edu/events/yian-ma/,Yian Ma: Bridging MCMC and Optimization,"February 14, 2019",2020-02-07 14:00:00,"UCSD, CSE 1242","Title: Bridging MCMC and Optimization
Abstract: In this talk, I will discuss three ingredients of optimization theory in the context of MCMC: Non-convexity, Acceleration, and stochasticity. I will focus on a class of non-convex objective functions arising from mixture models. For that class of objective functions, I will demonstrate that the computational complexity of a simple MCMC algorithm scales linearly with the model dimension, while optimization problems are NP-hard.
I will then study MCMC algorithms as optimization over the KL-divergence in the space of measures. By incorporating a momentum variable, I will discuss an algorithm which performs accelerated gradient descent over the KL-divergence. Using optimization-like ideas, a suitable Lyapunov function is constructed to prove that an accelerated convergence rate is obtained.
Finally, I will present a complete recipe for constructing stochastic gradient MCMC algorithms that translates the task of finding a valid sampler into one of choosing two matrices. I will then describe how stochastic gradient MCMC algorithms can be applied to applications involving temporally correlated data, where the challenge arises from the need to break the dependencies when considering minibatches of observations.
Bio: Yian Ma is currently a post-doctoral fellow at University of California, Berkeley, hosted by Michael I. Jordan at the Foundations of Data Analysis Institute and RISELab. Prior to that, he obtained his PhD from applied mathematics department at University of Washington, working with Emily B. Fox at Mode Lab and Hong Qian. Before that, he obtained his bachelor’s degree from the department of computer science and engineering at Shanghai Jiao Tong University."
86,https://datascience.ucsd.edu/events/hdsi-special-talk-eugene-katsevich/,Eugene Katsevich: Multiple Testing For Modern Data,"February 12, 2019",2020-02-07 14:00:00,"UCSD, CSE 1242","Title: Multiple testing for modern data: structure, curation, and replicability
Abstract: Often modern scientific investigations start by testing a very large number of hypotheses in an effort to comprehensively mine the data for possible discoveries. Multiplicity adjustment strategies are employed to ensure replicability of the results of this broad search. Furthermore, in many cases, discoveries are subject to a second round of selection, where researchers identify the rejected hypotheses that better represent distinct and interpretable findings for reporting and follow-up. For example, in genetic studies, one DNA variant is often chosen to represent a group of neighboring polymorphisms, all apparently associated to a trait of interest. Unfortunately the guarantees of false discovery rate (FDR) control that might be true for the initial set of findings do not translate to this subset, possibly leading to an inflation of FDR in the reported discoveries. To guarantee valid inference, we introduce Focused BH, a multiple testing procedure that allows the researcher to curate rejections by subsetting or prioritizing them according to pre-specified but possibly data-dependent rules (filters). Focused BH assures FDR control on the selected discoveries under a range of assumptions on the filter and the p-value dependency structure; simulations illustrate that this is obtained without substantial power loss and that the procedure is robust to violations of our theoretical assumptions."
87,https://datascience.ucsd.edu/events/data-science-in-theory-and-action-information-theory-and-applications-workshop/,Information Theory and Applications Workshop,"February 10, 2019",2020-02-07 09:00:00,The Catamaran Resort,"Data Science in Theory and Action: Information Theory and Applications Workshop
This week-long workshop is billed as a relaxed gathering of researchers applying theory to diverse areas in science and engineering.
It is being held at the Catamaran Resort in Pacific Beach, near the UC San Diego campus.
Deadlines will be in January 2019 for papers, abstracts and posters. See the Information Theory event website for more details and registration."
88,https://datascience.ucsd.edu/events/mini-symposium-probabilistic-microbial-modeling/,Probabilistic Microbial Modeling,"January 31, 2019",All Day,SDSC,"Rob Knight, Ian Abramson, and Cathy L will be speaking about Probabilistic Microbial Modeling on Jan. 31, 2019 at the San Diego Supercomputer Center."
89,https://datascience.ucsd.edu/events/colloquium-judy-fan-cognitive-tools/,Colloquium: Judy Fan – Cognitive Tools,"January 29, 2019",2020-02-07 11:00:00,"Synthesis Center, SDSC at UCSD","Colloquium: Judy Fan – Cognitive Tools for Learning and Communication
How does the human mind transform a cascade of sensory information into meaningful knowledge? As humans, we employ a variety of powerful tools to actively reformat our experiences and generate new ones. We choose what to look at, bring certain memories to mind, produce pictures to share, and compose stories to tell. My research aims to develop a computational theory of how we employ such cognitive tools to learn and communicate effectively. My recent work focuses on visual communication both because of this transformative impact and because it represents a key challenge for understanding how core cognitive systems interact to support complex, natural behaviors. This talk will highlight recent progress towards understanding the contribution of perceptual, action, and social reasoning systems to effective visual learning and communication."
90,https://datascience.ucsd.edu/events/data-across-disciplines-7th-international-symposium-on-data-assimilation-isda-2019/,7th International Symposium: Data Assimilation,"January 21, 2019",2020-02-07 09:00:00,RIKEN Center for Computational Science,"Data Across Disciplines: 7th International Symposium on Data Assimilation (ISDA 2019)
This 4-day event (1/21/19 – 1/24/19) in Kobe, Japan, will focus on the cross-cutting issues shared in broad applications of data assimilation in disciplines from geoscience to physical and biological sciences.
The symposium aims to enhance discussions among researchers from cross- disciplinary backgrounds. Examples under discussion include: non-Gaussian and nonlinear data assimilation problems; Big Data Assimilation (BDA); high-performance computation (HPC); Uncertainty Quantification (UQ); advanced intelligence (AI) and machine learning; multi- scale and multi-component treatments; observational issues; and mathematical problems.
Application deadline is slated for October 2018, with speaker confirmation and program availability in November. Registration deadline will be in December 2018. See the ISDA website for updates and more information."
91,https://datascience.ucsd.edu/events/symposium-statistics-and-data-science-beyond-big-missing-or-corrupted-data/,"Beyond Big, Missing or Corrupted Data","January 19, 2019",2020-02-07 08:00:00,"Atkinson Hall, UCSD","Statistics and Data Science: Beyond Big, Missing or Corrupted Data
Jan. 19-20, 2019: Big Data, corrupted data, missing data – how to handle it all? HDSI in its role as a data science leader is co-sponsoring a two-day symposium — Statistics & Data Science Symposium: Beyond Big, Missing or Corrupted Data. The event will gather outstanding researchers pushing the frontiers of statistics as applied to the data. Speakers include leaders from Caltech, Facebook, Microsoft, Princeton and the U.S. Census Bureau. Focus will be on the impact of data-driven science on the field of statistics, addressing such key questions as:
Sponsored by the UC San Diego Department of Math and HDSI, registration remains open for the campus-based event Jan. 19-20. Learn more about special registration and reservation options.
The advent of new technologies has created great opportunities for data-driven discoveries spanning the worlds of science and industry and impacting both equally. In the past few years, data sources and availability have greatly changed. Examples include the abundance of data related to in some way to human behavior, policy implementations, interactions with a large number of computer devices and advertising materials, electronic records. Many datasets are now coming in a range of multimodal forms typically collected as streams of information; they now present highly unstructured patterns where a single phenomenon of interest is observed through multiple types of measurement devices, with each device possibly collecting only partial information of interest. Join our distinguished speakers and assembled experts to discuss issues like how can we disentangle and yet utilize all of the complex data in order to enrich statistical algorithms and models?
The event organizers are UC San Diego researchers Jelena Bradic and Dimitris Politis
Among the invited experts: From UC San Diego, Danna Zhang and Wenxin Zhou; Alekh Agarwal, Microsoft Research; Animashree Anandkumar, Caltech; Guang Cheng, Purdue University; Jianqing Fan, Princeton University; Sudeep Srivastava, Facebook; from UC Berkeley, Bin Yu, Peng Ding and Yian Ma; Yen-Chi Chen, University of Washington; from University of Chicago, Chao Gao and Veronika Rockova; Tucker Mcelroy, Census Bureau; Stanislav Minsker, University of Southern California; Annie Qu, University of Illinois, Urbana–Champaign; Aaditya Ramdas, Carnegie Mellon University; Zhao Ren, University of Pittsburgh; Srijan Sengupta, Virginia Tech; Stefan Wager, Stanford University; Anru Zhang, University of Wisconsin-Madison; Xianyang Zhang, Texas A&M University; Yinchu Zhu, University of Oregon; and Nan Zou, University of Toronto."
